word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
gradually,0,67,2124,6579,0.0,0.010081251880830575,67,0.02294047401131421,-5.445960988189637,21.577423622329533,3.398285463236868e-06,2124,6646,positive,3.6441462675846866e-05,True
evolving,0,67,2124,6579,0.0,0.010081251880830575,67,0.02294047401131421,-5.445960988189637,21.577423622329533,3.398285463236868e-06,2124,6646,positive,3.6441462675846866e-05,True
challenges,6,104,2118,6542,0.002824858757062147,0.015648510382184774,110,0.1920933494291009,-2.3801205233682836,21.371120248442104,3.784287838304898e-06,2124,6646,positive,4.02756348505307e-05,True
challenge,11,131,2113,6515,0.005178907721280603,0.019711104423713512,142,0.26959857011912375,-1.8911152500275306,21.339217857556868,3.847787413029907e-06,2124,6646,positive,4.079807552916729e-05,True
engaging,12,136,2112,6510,0.005649717514124294,0.02046343665362624,148,0.28222467867438283,-1.8250839473333176,21.289865687599047,3.948132590537179e-06,2124,6646,positive,4.170583344705505e-05,True
elements,16,156,2108,6490,0.007532956685499058,0.023472765573277158,172,0.324544423492012,-1.623512127710251,21.269377292176998,3.990558099282854e-06,2124,6646,positive,4.196844956315114e-05,True
placing,1,73,2123,6573,0.00047080979284369113,0.01098405055672585,74,0.06317544677395329,-3.984492227893354,21.263581325395307,4.0026426640942445e-06,2124,6646,positive,4.196844956315114e-05,True
readable,0,66,2124,6580,0.0,0.009930785434848028,66,0.02328898263545425,-5.424208572074089,21.252930499991148,4.024945416436255e-06,2124,6646,positive,4.204657001450567e-05,True
detail,9,120,2115,6526,0.00423728813559322,0.018055973517905506,129,0.2432225688481873,-2.0396509908810407,21.207729992880836,4.120991030058365e-06,2124,6646,positive,4.289163825770305e-05,True
storytelling,3,85,2121,6561,0.0014124293785310734,0.0127896479085164,88,0.1266082560474562,-2.9815566097865047,20.974141276613594,4.655244559717416e-06,2124,6646,positive,4.7923626722036384e-05,True
production,5,96,2119,6550,0.0023540489642184556,0.014444778814324405,101,0.17614746854705932,-2.5051443531844675,20.669458598753884,5.457966986029018e-06,2124,6646,positive,5.518394477660054e-05,True
moments,4,90,2120,6556,0.0018832391713747645,0.01354198013842913,94,0.1537438397334101,-2.7013994897305027,20.63337885051554,5.561793081227233e-06,2124,6646,positive,5.603358082901886e-05,True
thrives,1,71,2123,6575,0.00047080979284369113,0.010683117664760758,72,0.06496235104664584,-3.944252343859407,20.61628176306882,5.611683077388583e-06,2124,6646,positive,5.633572621307474e-05,True
control,24,191,2100,6455,0.011299435028248588,0.028739091182666265,215,0.3931918485154908,-1.3466946822327222,20.470658106571243,6.055243953648978e-06,2124,6646,positive,6.057383615823412e-05,True
managing,2,77,2122,6569,0.0009416195856873823,0.011585916340656035,79,0.09984421900528136,-3.3241772919387977,20.42920889308127,6.1878130698050906e-06,2124,6646,positive,6.168203803034582e-05,True
places,1,70,2123,6576,0.00047080979284369113,0.010532651218778213,71,0.06589382242283665,-3.9237129715473795,20.292787160657422,6.64506191784866e-06,2124,6646,positive,6.577681919380963e-05,True
reinforcing,0,63,2124,6583,0.0,0.009479386096900392,63,0.024400368405349662,-5.356953259504653,20.279898349866784,6.689977652485248e-06,2124,6646,positive,6.599068548496774e-05,True
lacks,6,100,2118,6546,0.002824858757062147,0.01504664459825459,106,0.199860973630784,-2.322931306877178,20.135363428245494,7.21502493117234e-06,2124,6646,positive,7.067728574445985e-05,True
