word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
worst,40,35,1417,8298,0.027453671928620454,0.004200168006720269,75,6.67887323943662,2.7396047330899638,88.20970374830276,5.887039657210693e-21,1457,8333,negative,1.9140058202589886e-19,True
tutorial,35,26,1422,8307,0.024021962937542895,0.0031201248049922,61,7.82349040023875,2.9678124003269324,87.50130845714166,8.422406317172868e-21,1457,8333,negative,2.7053174989858874e-19,True
fixed,50,57,1407,8276,0.03431708991077557,0.006840273610944437,107,5.164423507606765,2.368607313439685,86.6129311623003,1.3198134949240677e-20,1457,8333,negative,4.188836639842339e-19,True
ability,60,81,1397,8252,0.04118050789293068,0.009720388815552622,141,4.383605693778329,2.132118033422863,86.46949658125268,1.4190935202670303e-20,1457,8333,negative,4.450945088272827e-19,True
bag,26,12,1431,8321,0.017844886753603295,0.0014400576023040922,38,12.323842123646525,3.623380200643156,86.31966768252313,1.5307852967145748e-20,1457,8333,negative,4.745434419815182e-19,True
need,135,313,1322,8020,0.09265614275909403,0.03756150246009841,448,2.6212443809299844,1.390251863670219,86.20738122075933,1.6202179090581787e-20,1457,8333,negative,4.964943615573683e-19,True
remove,22,7,1435,8326,0.015099519560741249,0.0008400336013440538,29,17.401253918495296,4.121119363996713,85.38057092627643,2.461271588843558e-20,1457,8333,negative,7.45653415438287e-19,True
numerous,21,6,1436,8327,0.014413177762525738,0.0007200288011520461,27,19.174944442956974,4.261150492590196,84.54798024703295,3.75003086469507e-20,1457,8333,negative,1.123323852278321e-18,True
skeleton,20,5,1437,8328,0.013726835964310227,0.0006000240009600384,25,21.594845849802372,4.432615113098451,83.89766954916942,5.210591746293336e-20,1457,8333,negative,1.5099388690889168e-18,True
snes,20,5,1437,8328,0.013726835964310227,0.0006000240009600384,25,21.594845849802372,4.432615113098451,83.89766954916942,5.210591746293336e-20,1457,8333,negative,1.5099388690889168e-18,True
supports,20,5,1437,8328,0.013726835964310227,0.0006000240009600384,25,21.594845849802372,4.432615113098451,83.89766954916942,5.210591746293336e-20,1457,8333,negative,1.5099388690889168e-18,True
hair,24,10,1433,8323,0.016472203157172273,0.0012000480019200767,34,13.548308336239971,3.760040820468212,83.57830742408991,6.124140159943186e-20,1457,8333,negative,1.75558684585038e-18,True
refunding,18,3,1439,8330,0.012354152367879203,0.00036001440057602306,21,30.58884533320101,4.934933744002985,83.35128534846022,6.869412586278285e-20,1457,8333,negative,1.9277741005282008e-18,True
lastly,18,3,1439,8330,0.012354152367879203,0.00036001440057602306,21,30.58884533320101,4.934933744002985,83.35128534846022,6.869412586278285e-20,1457,8333,negative,1.9277741005282008e-18,True
crashes,28,16,1429,8317,0.019217570350034317,0.0019200768030721229,44,10.050081083659258,3.3291352359454187,82.93367230551804,8.48533589291858e-20,1457,8333,negative,2.3564484885959308e-18,True
marketing,23,9,1434,8324,0.015785861358956762,0.001080043201728069,32,14.354955880464493,3.8434769913584135,82.32110971503646,1.1568002045672636e-19,1457,8333,negative,3.179411696264252e-18,True
comments,21,7,1436,8326,0.014413177762525738,0.0008400336013440538,28,16.616289592760182,4.054526360043795,80.11387054032112,3.53442583483877e-19,1457,8333,negative,9.615080893551184e-18,True
clunky,28,17,1429,8316,0.019217570350034317,0.0020400816032641305,45,9.474651476540249,3.244072874965539,79.97764531338967,3.7866978326532167e-19,1457,8333,negative,1.0197309517023714e-17,True
bother,26,14,1431,8319,0.017844886753603295,0.0016800672026881075,40,10.621448444481915,3.4089086144363128,79.63807250964871,4.496763646499414e-19,1457,8333,negative,1.198837188156744e-17,True
